0 0 PASS  
123400010010 123400010010 PASS 一千二百三十四億零零零一萬零零十 
123400010012 123400010012 PASS 一千二百三十四億零零零一萬零零十二 
123400010100 123400010100 PASS 一千二百三十四億零零零一萬零一百 
123400010102 123400010102 PASS 一千二百三十四億零零零一萬零一百零二 
123400010310 123400010310 PASS 一千二百三十四億零零零一萬零三百十 
123400010123 123400010123 PASS 一千二百三十四億零零零一萬零一百二十三 
123400011000 123400011000 PASS 一千二百三十四億零零零一萬一千 
123400011002 123400011002 PASS 一千二百三十四億零零零一萬一千零零二 
123400011020 123400011020 PASS 一千二百三十四億零零零一萬一千零二十 
123400011023 123400011023 PASS 一千二百三十四億零零零一萬一千零二十三 
123400011200 123400011200 PASS 一千二百三十四億零零零一萬一千二百 
123400011203 123400011203 PASS 一千二百三十四億零零零一萬一千二百零三 
123400011230 123400011230 PASS 一千二百三十四億零零零一萬一千二百三十 
123400011234 123400011234 PASS 一千二百三十四億零零零一萬一千二百三十四 
123400100000 123400100000 PASS 一千二百三十四億零零十萬 
123400100001 123400100001 PASS 一千二百三十四億零零十萬零零零一 
123400100010 123400100010 PASS 一千二百三十四億零零十萬零零十 
123400100012 123400100012 PASS 一千二百三十四億零零十萬零零十二 
123400100100 123400100100 PASS 一千二百三十四億零零十萬零一百 
123400100102 123400100102 PASS 一千二百三十四億零零十萬零一百零二 
123400100310 123400100310 PASS 一千二百三十四億零零十萬零三百十 
123400100123 123400100123 PASS 一千二百三十四億零零十萬零一百二十三 
123400101000 123400101000 PASS 一千二百三十四億零零十萬一千 
123400101002 123400101002 PASS 一千二百三十四億零零十萬一千零零二 
123400101020 123400101020 PASS 一千二百三十四億零零十萬一千零二十 
123400101023 123400101023 PASS 一千二百三十四億零零十萬一千零二十三 
123400101200 123400101200 PASS 一千二百三十四億零零十萬一千二百 
123400101203 123400101203 PASS 一千二百三十四億零零十萬一千二百零三 
123400101230 123400101230 PASS 一千二百三十四億零零十萬一千二百三十 
123400101234 123400101234 PASS 一千二百三十四億零零十萬一千二百三十四 
123400120000 123400120000 PASS 一千二百三十四億零零十二萬 
123400120001 123400120001 PASS 一千二百三十四億零零十二萬零零零一 
123400120010 123400120010 PASS 一千二百三十四億零零十二萬零零十 
123400120012 123400120012 PASS 一千二百三十四億零零十二萬零零十二 
123400120100 123400120100 PASS 一千二百三十四億零零十二萬零一百 
123400120102 123400120102 PASS 一千二百三十四億零零十二萬零一百零二 
123400120310 123400120310 PASS 一千二百三十四億零零十二萬零三百十 
123400120123 123400120123 PASS 一千二百三十四億零零十二萬零一百二十三 
123400121000 123400121000 PASS 一千二百三十四億零零十二萬一千 
123400121002 123400121002 PASS 一千二百三十四億零零十二萬一千零零二 
123400121020 123400121020 PASS 一千二百三十四億零零十二萬一千零二十 
123400121023 123400121023 PASS 一千二百三十四億零零十二萬一千零二十三 
123400121200 123400121200 PASS 一千二百三十四億零零十二萬一千二百 
123400121203 123400121203 PASS 一千二百三十四億零零十二萬一千二百零三 
123400121230 123400121230 PASS 一千二百三十四億零零十二萬一千二百三十 
123400121234 123400121234 PASS 一千二百三十四億零零十二萬一千二百三十四 
123401000000 123401000000 PASS 一千二百三十四億零一百萬 
123401000001 123401000001 PASS 一千二百三十四億零一百萬零零零一 
123401000010 123401000010 PASS 一千二百三十四億零一百萬零零十 
123401000012 123401000012 PASS 一千二百三十四億零一百萬零零十二 
123401000100 123401000100 PASS 一千二百三十四億零一百萬零一百 
123401000102 123401000102 PASS 一千二百三十四億零一百萬零一百零二 
123401000310 123401000310 PASS 一千二百三十四億零一百萬零三百十 
123401000123 123401000123 PASS 一千二百三十四億零一百萬零一百二十三 
123401001000 123401001000 PASS 一千二百三十四億零一百萬一千 
123401001002 123401001002 PASS 一千二百三十四億零一百萬一千零零二 
123401001020 123401001020 PASS 一千二百三十四億零一百萬一千零二十 
123401001023 123401001023 PASS 一千二百三十四億零一百萬一千零二十三 
123401001200 123401001200 PASS 一千二百三十四億零一百萬一千二百 
123401001203 123401001203 PASS 一千二百三十四億零一百萬一千二百零三 
123401001230 123401001230 PASS 一千二百三十四億零一百萬一千二百三十 
123401001234 123401001234 PASS 一千二百三十四億零一百萬一千二百三十四 
123401020000 123401020000 PASS 一千二百三十四億零一百零二萬 
123401020001 123401020001 PASS 一千二百三十四億零一百零二萬零零零一 
123401020010 123401020010 PASS 一千二百三十四億零一百零二萬零零十 
123401020012 123401020012 PASS 一千二百三十四億零一百零二萬零零十二 
123401020100 123401020100 PASS 一千二百三十四億零一百零二萬零一百 
123401020102 123401020102 PASS 一千二百三十四億零一百零二萬零一百零二 
123401020310 123401020310 PASS 一千二百三十四億零一百零二萬零三百十 
123401020123 123401020123 PASS 一千二百三十四億零一百零二萬零一百二十三 
123401021000 123401021000 PASS 一千二百三十四億零一百零二萬一千 
123401021002 123401021002 PASS 一千二百三十四億零一百零二萬一千零零二 
123401021020 123401021020 PASS 一千二百三十四億零一百零二萬一千零二十 
123401021023 123401021023 PASS 一千二百三十四億零一百零二萬一千零二十三 
123401021200 123401021200 PASS 一千二百三十四億零一百零二萬一千二百 
123401021203 123401021203 PASS 一千二百三十四億零一百零二萬一千二百零三 
123401021230 123401021230 PASS 一千二百三十四億零一百零二萬一千二百三十 
123401021234 123401021234 PASS 一千二百三十四億零一百零二萬一千二百三十四 
123403100000 123403100000 PASS 一千二百三十四億零三百十萬 
123403100001 123403100001 PASS 一千二百三十四億零三百十萬零零零一 
123403100010 123403100010 PASS 一千二百三十四億零三百十萬零零十 
123403100012 123403100012 PASS 一千二百三十四億零三百十萬零零十二 
123403100100 123403100100 PASS 一千二百三十四億零三百十萬零一百 
123403100102 123403100102 PASS 一千二百三十四億零三百十萬零一百零二 
123403100310 123403100310 PASS 一千二百三十四億零三百十萬零三百十 
123403100123 123403100123 PASS 一千二百三十四億零三百十萬零一百二十三 
123403101000 123403101000 PASS 一千二百三十四億零三百十萬一千 
123403101002 123403101002 PASS 一千二百三十四億零三百十萬一千零零二 
123403101020 123403101020 PASS 一千二百三十四億零三百十萬一千零二十 
123403101023 123403101023 PASS 一千二百三十四億零三百十萬一千零二十三 
123403101200 123403101200 PASS 一千二百三十四億零三百十萬一千二百 
123403101203 123403101203 PASS 一千二百三十四億零三百十萬一千二百零三 
123403101230 123403101230 PASS 一千二百三十四億零三百十萬一千二百三十 
123403101234 123403101234 PASS 一千二百三十四億零三百十萬一千二百三十四 
123401230000 123401230000 PASS 一千二百三十四億零一百二十三萬 
123401230001 123401230001 PASS 一千二百三十四億零一百二十三萬零零零一 
123401230010 123401230010 PASS 一千二百三十四億零一百二十三萬零零十 
123401230012 123401230012 PASS 一千二百三十四億零一百二十三萬零零十二 
123401230100 123401230100 PASS 一千二百三十四億零一百二十三萬零一百 
123401230102 123401230102 PASS 一千二百三十四億零一百二十三萬零一百零二 
123401230310 123401230310 PASS 一千二百三十四億零一百二十三萬零三百十 
123401230123 123401230123 PASS 一千二百三十四億零一百二十三萬零一百二十三 
123401231000 123401231000 PASS 一千二百三十四億零一百二十三萬一千 
123401231002 123401231002 PASS 一千二百三十四億零一百二十三萬一千零零二 
123401231020 123401231020 PASS 一千二百三十四億零一百二十三萬一千零二十 
123401231023 123401231023 PASS 一千二百三十四億零一百二十三萬一千零二十三 
123401231200 123401231200 PASS 一千二百三十四億零一百二十三萬一千二百 
123401231203 123401231203 PASS 一千二百三十四億零一百二十三萬一千二百零三 
123401231230 123401231230 PASS 一千二百三十四億零一百二十三萬一千二百三十 
123401231234 123401231234 PASS 一千二百三十四億零一百二十三萬一千二百三十四 
123410000000 123410000000 PASS 一千二百三十四億一千萬 
123410000001 123410000001 PASS 一千二百三十四億一千萬零零零一 
123410000010 123410000010 PASS 一千二百三十四億一千萬零零十 
123410000012 123410000012 PASS 一千二百三十四億一千萬零零十二 
123410000100 123410000100 PASS 一千二百三十四億一千萬零一百 
123410000102 123410000102 PASS 一千二百三十四億一千萬零一百零二 
123410000310 123410000310 PASS 一千二百三十四億一千萬零三百十 
123410000123 123410000123 PASS 一千二百三十四億一千萬零一百二十三 
123410001000 123410001000 PASS 一千二百三十四億一千萬一千 
123410001002 123410001002 PASS 一千二百三十四億一千萬一千零零二 
123410001020 123410001020 PASS 一千二百三十四億一千萬一千零二十 
123410001023 123410001023 PASS 一千二百三十四億一千萬一千零二十三 
123410001200 123410001200 PASS 一千二百三十四億一千萬一千二百 
